id;name;source_id;node_id;lat;long;country_code;is_bothDirection;lat_mean;length_km;long_mean;max_pressure_bar;num_compressor;start_year;Capacity_GWh_h;diameter_mm
INET_PL_1;AlcazarDeSanJuan_Chinchilla;['INET_PL_1'];['INET_N_338', 'INET_N_335'];[39.3900748, 38.892435];[-3.3500984, -1.719831];['ES', 'ES'];0.0;39.1412549;151.1390654104781;-2.5349646999999997;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_3;Tarancon_Madrid;['INET_PL_3'];['INET_N_341', 'INET_N_342'];[40.01, 40.223];[-3.207, -3.681];['ES', 'ES'];0.0;40.1165;46.76463181147863;-3.444;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_5;Alessandria_Cortemaggiore;['INET_PL_5'];['INET_N_737', 'INET_N_735'];[44.991076, 44.90008];[9.920891, 8.60944];['IT', 'IT'];0.0;44.945578;103.73911546537694;9.265165499999998;75.0;0.0;1983;11.7516;914.4
INET_PL_7;Almendralejo_Badajoz;['INET_PL_7'];['INET_N_332', 'INET_N_334'];[38.711202, 38.87665];[-6.382539, -6.9714];['ES', 'ES'];0.0;38.793926;54.26567651505522;-6.6769695;75.0;0.0;1983;9.4375;450.48627450980393
INET_PL_9;Almendralejo_Zamora;['INET_PL_9'];['INET_N_332', 'INET_N_351'];[38.711202, 41.506];[-6.382539, -5.644];['ES', 'ES'];0.0;40.108601;317.14656408978936;-6.0132695;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_11;Altamura_Candela;['INET_PL_11'];['INET_N_690', 'INET_N_687'];[41.136273, 40.827134];[15.514454, 16.553126];['IT', 'IT'];0.0;40.9817035;93.7495577314835;16.03379;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_13;Altamura_Latiano;['INET_PL_13'];['INET_N_682', 'INET_N_687'];[40.550803, 40.827134];[17.717742, 16.553126];['IT', 'IT'];0.0;40.6889685;102.92069636172059;17.135434;75.0;0.0;1983;1.7800000000000011;508.0
INET_PL_15;Altamura_MonteAlpi;['INET_PL_15'];['INET_N_686', 'INET_N_687'];[40.626457, 40.827134];[15.985341, 16.553126];['IT', 'IT'];0.0;40.7267955;52.8095084425058;16.2692335;75.0;0.0;1983;1.7800000000000011;508.0
INET_PL_17;Altamura_Palagiano;['INET_PL_17'];['INET_N_683', 'INET_N_687'];[40.578453, 40.827134];[17.038207, 16.553126];['IT', 'IT'];0.0;40.7027935;49.37837425697909;16.7956665;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_19;Chazelles_Roussines;['INET_PL_19'];['INET_N_422', 'INET_N_431'];[45.64714, 46.463];[0.367019, 1.38];['FR', 'FR'];0.0;46.05507;119.78577478824157;0.8735094999999999;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_21;Arad_Szeged;['INET_PL_21'];['INET_N_967', 'INET_N_626'];[46.1817, 46.302801];[21.31056, 20.194969];['RO', 'HU'];0.0;46.2422505;86.86981590950965;20.752764499999998;85.19320241313262;0.0;1983;7.083333333333332;700.0
INET_PL_23;Arnoldstein_Tarvisio_Extra;['INET_PL_23'];['INET_N_779', 'INET_N_6'];[46.505528, 46.5499903];[13.592806, 13.7057619];['IT', 'AT'];0.0;46.527759149999994;9.958866273008491;13.649283950000001;75.0;0.0;1983;2.6847222222222222;
INET_PL_250;ArtereDeLAdour0;['INET_PL_25'];['INET_N_367', 'INET_N_394'];[43.3122, 43.333204];[-1.986, -1.743022];['ES', 'FR'];0.0;43.322702;19.80004167551746;-1.864511;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_251;ArtereDeLAdour1;['INET_PL_25'];['INET_N_394', 'INET_N_402'];[43.333204, 43.493];[-1.743022, -1.462];['FR', 'FR'];0.0;43.413102;28.835672934684723;-1.602511;75.0;0.0;1983;7.5210199004975085;
INET_PL_28;BBL;['INET_PL_28'];['INET_N_516', 'INET_N_876'];[52.8506, 52.86];[1.466, 4.822];['GB', 'NL'];1.0;52.8553;225.38404933548642;3.144;135.0;1.0;1983;11.737666666666666;914.0
INET_PL_30;Benevento_Biccari;['INET_PL_30'];['INET_N_692', 'INET_N_689'];[41.396964, 41.128905];[15.195382, 14.781876];['IT', 'IT'];0.0;41.2629345;45.65430524382574;14.988629;64.0;0.0;1983;5.1875;609.0
INET_PL_32;Bernalda_Grumento;['INET_PL_32'];['INET_N_679', 'INET_N_681'];[40.316324, 40.412126];[15.90466, 16.688712];['IT', 'IT'];0.0;40.364225000000005;67.29777547648362;16.296686;75.0;0.0;1983;17.060199999999995;1066.8
INET_PL_34;Berneau_Eynatten;['INET_PL_34'];['INET_N_42', 'INET_N_41'];[50.753777, 50.7];[5.739351, 6.09];['BE', 'BE'];0.0;50.7268885;25.40358987522274;5.9146754999999995;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_36;Berneau_Gravenvoeren;['INET_PL_36'];['INET_N_42', 'INET_N_43'];[50.753777, 50.7587829];[5.739351, 5.7611628];['BE', 'BE'];0.0;50.75627995;1.632693831453437;5.7502569;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_38;Beziers_Barbaira;['INET_PL_38'];['INET_N_395', 'INET_N_393'];[43.34632, 43.1756];[3.231472, 2.513];['FR', 'FR'];0.0;43.26096;61.217047219594306;2.872236;88.19392194763358;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_40;BGTP;['INET_PL_40'];['INET_N_555', 'INET_N_559'];[54.589, 54.84019];[-5.911, -5.788932];['GB', 'GB'];0.0;54.714595;29.0197714347825;-5.849966;75.0;0.0;1983;5.0;600.0
INET_PL_42;Biccari_Candela;['INET_PL_42'];['INET_N_690', 'INET_N_692'];[41.136273, 41.396964];[15.514454, 15.195382];['IT', 'IT'];0.0;41.2666185;39.40077754479442;15.354918000000001;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_44;Bordano_MoggioUdinesse_1;['INET_PL_44'];['INET_N_775', 'INET_N_774'];[46.398538, 46.31489];[13.186671, 13.105341];['IT', 'IT'];0.0;46.356714;11.204826012488082;13.146006;75.0;0.0;1983;22.3688;1219.2
INET_PL_46;Bordano_MoggioUdinesse_2;['INET_PL_46'];['INET_N_775', 'INET_N_774'];[46.398538, 46.31489];[13.186671, 13.105341];['IT', 'IT'];0.0;46.356714;11.204826012488082;13.146006;70.0;0.0;1983;17.060199999999995;1066.8
INET_PL_48;Bosentino_Trento_1;['INET_PL_48'];['INET_N_772', 'INET_N_770'];[46.074613, 46.001982];[11.129449, 11.224358];['IT', 'IT'];0.0;46.0382975;10.907285472430196;11.1769035;70.0;0.0;1983;10.491666666666667;406.4
INET_PL_50;Bosentino_Trento_2;['INET_PL_50'];['INET_N_772', 'INET_N_770'];[46.074613, 46.001982];[11.129449, 11.224358];['IT', 'IT'];0.0;46.0382975;10.907285472430196;11.1769035;64.0;0.0;1983;10.491666666666667;254.0
INET_PL_520;Voisines_Lyon0;['INET_PL_52'];['INET_N_423', 'INET_N_427'];[45.754, 46.336132];[4.842, 5.212561];['FR', 'FR'];0.0;46.045066;70.7887501646423;5.0272805;80.25231464067154;0.0;1983;19.05442835249041;
INET_PL_521;Voisines_Lyon1;['INET_PL_52'];['INET_N_427', 'INET_N_433'];[46.336132, 46.958];[5.212561, 5.028608];['FR', 'FR'];0.0;46.647065999999995;70.58199088477593;5.1205845;80.25231464067154;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_522;Voisines_Lyon2;['INET_PL_52'];['INET_N_433', 'INET_N_446'];[46.958, 47.95245];[5.028608, 5.14];['FR', 'FR'];0.0;47.455225;110.92928343451165;5.0843039999999995;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_560;Morelmaison_Paris0;['INET_PL_56'];['INET_N_464', 'INET_N_458'];[48.852, 48.6539418];[2.371, 2.6357442];['FR', 'FR'];0.0;48.752970899999994;29.36420336383068;2.5033721;75.0;0.0;1983;5.0;600.0
INET_PL_561;Morelmaison_Paris1;['INET_PL_56'];['INET_N_458', 'INET_N_452'];[48.6539418, 48.310884];[2.6357442, 3.829932];['FR', 'FR'];0.0;48.4824129;95.9576137957858;3.2328381;75.0;0.0;1983;5.0;600.0
INET_PL_562;Morelmaison_Paris2;['INET_PL_56'];['INET_N_452', 'INET_N_446'];[48.310884, 47.95245];[3.829932, 5.14];['FR', 'FR'];0.0;48.131667;105.10850231408133;4.484966;75.0;0.0;1983;5.0;600.0
INET_PL_563;Morelmaison_Paris3;['INET_PL_56'];['INET_N_446', 'INET_N_455'];[47.95245, 48.43];[5.14, 5.819];['FR', 'FR'];0.0;48.191225;73.18735660190374;5.4795;75.0;0.0;1983;5.0;600.0
INET_PL_61;Brest_Donges;['INET_PL_61'];['INET_N_437', 'INET_N_454'];[47.332, 48.402];[-2.069, -4.48];['FR', 'FR'];0.0;47.867000000000004;215.69436056033916;-3.2745;75.0;0.0;1983;7.5210199004975085;450.48627450980393
INET_PL_63;Podisor-Giurgiu;['INET_PL_63'];['INET_N_957', 'INET_N_955'];[44.3876, 43.9046];[25.716, 25.9625];['RO', 'RO'];0.0;44.146100000000004;57.21310807679338;25.83925;75.0;0.0;1983;9.4375;450.48627450980393
INET_PL_650;BRUA0;['INET_PL_65'];['INET_N_957', 'INET_N_962'];[44.3876, 44.7815366];[25.716, 23.4907078];['RO', 'RO'];0.0;44.5845683;181.6440674347512;24.603353900000002;75.0;0.0;1983;9.4375;813.0
INET_PL_651;BRUA1;['INET_PL_65'];['INET_N_962', 'INET_N_965'];[44.7815366, 45.4591308];[23.4907078, 22.186488];['RO', 'RO'];0.0;45.1203337;127.11375357504396;22.8385979;75.0;0.0;1983;9.4375;813.0
INET_PL_652;BRUA2;['INET_PL_65'];['INET_N_965', 'INET_N_966'];[45.4591308, 45.801978];[22.186488, 21.50833];['RO', 'RO'];0.0;45.630554399999994;65.08878033423902;21.847409;75.0;0.0;1983;9.4375;813.0
INET_PL_69;BRUA_Extra_1;['INET_PL_69'];['INET_N_967', 'INET_N_966'];[46.1817, 45.801978];[21.31056, 21.50833];['RO', 'RO'];0.0;45.991839;44.916479589164126;21.409444999999998;75.0;0.0;1983;7.083333333333332;
INET_PL_710;BRUA_Extra_20;['INET_PL_71'];['INET_N_626', 'INET_N_630'];[46.302801, 46.823766];[20.194969, 19.769095];['HU', 'HU'];0.0;46.5632835;66.47227356622939;19.982032;85.19320241313262;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_711;BRUA_Extra_21;['INET_PL_71'];['INET_N_630', 'INET_N_631'];[46.823766, 47.49059];[19.769095, 19.245];['HU', 'HU'];0.0;47.157178;84.09838960731588;19.5070475;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_712;BRUA_Extra_22;['INET_PL_71'];['INET_N_631', 'INET_N_633'];[47.49059, 47.687];[19.245, 17.65];['HU', 'HU'];0.0;47.588795;121.63037689165361;18.447499999999998;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_713;BRUA_Extra_23;['INET_PL_71'];['INET_N_633', 'INET_N_634'];[47.687, 47.8681469];[17.65, 17.2689169];['HU', 'HU'];0.0;47.77757345;34.890876182405;17.45945845;75.0;0.0;1983;7.5210199004975085;
INET_PL_714;BRUA_Extra_24;['INET_PL_71'];['INET_N_634', 'INET_N_18'];[47.8681469, 48.01];[17.2689169, 17.107];['HU', 'AT'];0.0;47.939073449999995;19.86264735960982;17.18795845;75.0;0.0;1983;7.083333333333332;
INET_PL_770;Burgos_SanSebastian0;['INET_PL_77'];['INET_N_367', 'INET_N_363'];[43.3122, 42.565847];[-1.986, -2.882395];['ES', 'ES'];0.0;42.9390235;110.54126428607732;-2.4341975;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_771;Burgos_SanSebastian1;['INET_PL_77'];['INET_N_363', 'INET_N_362'];[42.565847, 42.346];[-2.882395, -3.691];['ES', 'ES'];0.0;42.4559235;70.72009816120081;-3.2866975;75.0;0.0;1983;7.5210199004975085;
INET_PL_80;Burgos_Santander;['INET_PL_80'];['INET_N_368', 'INET_N_362'];[43.327, 42.346];[-4.2, -3.691];['ES', 'ES'];0.0;42.8365;116.74695953099612;-3.9455;75.0;0.0;1983;6.258333333333333;
INET_PL_82;Burgos_Valladolid;['INET_PL_82'];['INET_N_350', 'INET_N_362'];[41.5, 42.346];[-4.83, -3.691];['ES', 'ES'];0.0;41.923;133.1908627302993;-4.2605;75.0;0.0;1983;7.5210199004975085;450.48627450980393
INET_PL_84;CalderariEnna_Gela;['INET_PL_84'];['INET_N_656', 'INET_N_659'];[37.052698, 37.560406];[14.269219, 14.366079];['IT', 'IT'];0.0;37.306551999999996;57.11875656579064;14.317649;75.0;0.0;1983;11.737666666666666;914.0
INET_PL_86;CalderariEnna_Menfi_1;['INET_PL_86'];['INET_N_660', 'INET_N_659'];[37.602313, 37.560406];[12.968817, 14.366079];['IT', 'IT'];0.0;37.581359500000005;123.25332901564924;13.667448;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_88;CalderariEnna_Menfi_2;['INET_PL_88'];['INET_N_660', 'INET_N_659'];[37.602313, 37.560406];[12.968817, 14.366079];['IT', 'IT'];0.0;37.581359500000005;123.25332901564924;13.667448;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_90;Caldonazzo_Bosentino;['INET_PL_90'];['INET_N_770', 'INET_N_769'];[46.001982, 45.993482];[11.224358, 11.261135];['IT', 'IT'];0.0;45.997732;2.9949048020623454;11.242746499999999;64.0;0.0;1983;10.491666666666667;254.0
INET_PL_92;CampagnaLupia_RavennaTerra;['INET_PL_92'];['INET_N_741', 'INET_N_750'];[45.133742, 45.353355];[12.08022, 12.097296];['IT', 'IT'];0.0;45.2435485;24.464097092423245;12.088758;64.0;0.0;1983;3.558;558.8
INET_PL_94;Campochiaro_Melizzano;['INET_PL_94'];['INET_N_691', 'INET_N_693'];[41.161769, 41.447384];[14.505163, 14.508592];['IT', 'IT'];0.0;41.304576499999996;31.770200803821055;14.5068775;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_96;CampoMaior_Leira;['INET_PL_96'];['INET_N_948', 'INET_N_947'];[39.747, 38.982];[-8.9086, -7.059];['PT', 'PT'];0.0;39.3645;180.38073013098946;-7.9838000000000005;75.0;0.0;1983;7.3125;711.0
INET_PL_98;Cartagena_Montesa;['INET_PL_98'];['INET_N_336', 'INET_N_324'];[38.959997, 37.624];[-0.616608, -0.998];['ES', 'ES'];0.0;38.291998500000005;152.28663698864258;-0.807304;75.0;0.0;1983;19.05442835249041;450.48627450980393
INET_PL_100;Cavarzere_Minerbio;['INET_PL_100'];['INET_N_731', 'INET_N_741'];[44.615731, 45.133742];[11.497959, 12.08022];['IT', 'IT'];0.0;44.8747365;73.66280797052171;11.7890895;75.0;0.0;1983;11.737666666666666;914.0
INET_PL_102;Cavarzere_RavennaTerra;['INET_PL_102'];['INET_N_728', 'INET_N_741'];[44.416686, 45.133742];[12.306514, 12.08022];['IT', 'IT'];0.0;44.775214;81.7348837192739;12.193367;64.0;0.0;1983;3.558;558.8
INET_PL_104;Cervignano_Ripalta;['INET_PL_104'];['INET_N_747', 'INET_N_751'];[45.312155, 45.372148];[9.700705, 9.424874];['IT', 'IT'];0.0;45.3421515;22.57339500482971;9.562789500000001;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_106;Cervignano_Sergnano;['INET_PL_106'];['INET_N_754', 'INET_N_751'];[45.427834, 45.372148];[9.698543, 9.424874];['IT', 'IT'];0.0;45.399991;22.253031085671743;9.561708500000002;70.0;0.0;1983;8.375;762.0
INET_PL_108;Cervignano_Settala_1;['INET_PL_108'];['INET_N_755', 'INET_N_751'];[45.451046, 45.372148];[9.403412, 9.424874];['IT', 'IT'];0.0;45.411597;8.934389928964192;9.414143;75.0;0.0;1983;10.491666666666667;863.6
INET_PL_110;Cervignano_Settala_2;['INET_PL_110'];['INET_N_755', 'INET_N_751'];[45.451046, 45.372148];[9.403412, 9.424874];['IT', 'IT'];0.0;45.411597;8.934389928964192;9.414143;70.0;0.0;1983;1.7800000000000011;508.0
INET_PL_112;Chieti_Cupello;['INET_PL_112'];['INET_N_700', 'INET_N_705'];[42.024817, 42.358755];[14.801403, 14.141819];['IT', 'IT'];0.0;42.191786;65.83504166079295;14.471611;70.0;0.0;1983;3.558;558.8
INET_PL_114;Chinchilla_Montesa;['INET_PL_114'];['INET_N_335', 'INET_N_336'];[38.892435, 38.959997];[-1.719831, -0.616608];['ES', 'ES'];0.0;38.926216;95.75870089198364;-1.1682195000000002;75.0;0.0;1983;19.05442835249041;
INET_PL_116;Chivasso_Mortara;['INET_PL_116'];['INET_N_744', 'INET_N_743'];[45.252239, 45.185492];[8.737499, 7.901613];['IT', 'IT'];0.0;45.21886550000001;65.91112700057221;8.319556;75.0;0.0;1983;17.067166666666665;1067.0
INET_PL_118;Chivasso_Poirino;['INET_PL_118'];['INET_N_736', 'INET_N_743'];[44.918811, 45.185492];[7.844823, 7.901613];['IT', 'IT'];0.0;45.0521515;29.996679642551953;7.873218;75.0;0.0;1983;6.25;660.0
INET_PL_1200;Ciciliano_Melizzano0;['INET_PL_120'];['INET_N_691', 'INET_N_694'];[41.161769, 41.55];[14.505163, 13.66];['IT', 'IT'];0.0;41.3558845;82.72790472421491;14.0825815;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_1201;Ciciliano_Melizzano1;['INET_PL_120'];['INET_N_694', 'INET_N_697'];[41.55, 41.957909];[13.66, 12.94136];['IT', 'IT'];0.0;41.7539545;74.92976919771174;13.30068;75.0;0.0;1983;22.36183333333333;1219.0
INET_PL_1230;Cordoba_AlcazarDeSanJuan0;['INET_PL_123'];['INET_N_327', 'INET_N_328'];[37.906, 38.19];[-4.68003, -3.7803];['ES', 'ES'];0.0;38.048;84.90469938941878;-4.230165;75.0;0.0;1983;22.36183333333333;
INET_PL_1231;Cordoba_AlcazarDeSanJuan1;['INET_PL_123'];['INET_N_328', 'INET_N_330'];[38.19, 38.28];[-3.7803, -3.386];['ES', 'ES'];0.0;38.235;35.87447255967139;-3.58315;75.0;0.0;1983;22.36183333333333;
INET_PL_1232;Cordoba_AlcazarDeSanJuan2;['INET_PL_123'];['INET_N_330', 'INET_N_338'];[38.28, 39.3900748];[-3.386, -3.3500984];['ES', 'ES'];0.0;38.835037400000004;123.51260744951692;-3.3680491999999997;75.0;0.0;1983;19.05442835249041;
INET_PL_127;Cordoba_Almendralejo;['INET_PL_127'];['INET_N_327', 'INET_N_332'];[37.906, 38.711202];[-4.68003, -6.382539];['ES', 'ES'];0.0;38.308600999999996;173.49449235549113;-5.5312845;75.0;0.0;1983;9.4375;813.0
INET_PL_129;Cordoba_Jaen;['INET_PL_129'];['INET_N_326', 'INET_N_327'];[37.779, 37.906];[-4.05, -4.68003];['ES', 'ES'];0.0;37.8425;57.11504603369626;-4.365015;75.0;0.0;1983;22.36183333333333;
INET_PL_131;Cordoba_Puertollano;['INET_PL_131'];['INET_N_327', 'INET_N_331'];[37.906, 38.6869];[-4.68003, -4.1089];['ES', 'ES'];0.0;38.29645;100.1504984194035;-4.394465;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_133;Cortemaggiore_Pontremoli;['INET_PL_133'];['INET_N_726', 'INET_N_737'];[44.372874, 44.991076];[9.881342, 9.920891];['IT', 'IT'];0.0;44.681975;68.8336030321768;9.9011165;36.0;0.0;1983;8.375;762.0
INET_PL_135;Crotone_MaidaSEufemia;['INET_PL_135'];['INET_N_668', 'INET_N_670'];[38.858958, 39.078971];[16.364569, 17.113881];['IT', 'IT'];0.0;38.9689645;69.26700569193147;16.739224999999998;70.0;0.0;1983;3.558;558.8
INET_PL_137;Cupello_Biccari;['INET_PL_137'];['INET_N_692', 'INET_N_700'];[41.396964, 42.024817];[15.195382, 14.801403];['IT', 'IT'];0.0;41.7108905;77.11821661453382;14.998392500000001;64.0;0.0;1983;1.7800000000000011;508.0
INET_PL_139;Cupello_Vastogirardi;['INET_PL_139'];['INET_N_695', 'INET_N_700'];[41.774614, 42.024817];[14.260708, 14.801403];['IT', 'IT'];0.0;41.8997155;52.70979531611698;14.5310555;75.0;0.0;1983;17.060199999999995;1066.8
INET_PL_1410;Deudan0;['INET_PL_141'];['INET_N_276', 'INET_N_283'];[53.939785, 54.801878];[9.784432, 9.289041];['DE', 'DE'];1.0;54.3708315;101.11970692844721;9.5367365;75.0;1.0;1983;5.0;600.0
INET_PL_1411;Deudan1;['INET_PL_141'];['INET_N_283', 'INET_N_285'];[54.801878, 54.80609];[9.289041, 9.29094];['DE', 'DK'];1.0;54.803984;0.48406011155531065;9.2899905;75.0;1.0;1983;5.0;600.0
INET_PL_144;Deudan_Loop;['INET_PL_144'];['INET_N_281', 'INET_N_283'];[54.3, 54.801878];[9.6, 9.289041];['DE', 'DE'];1.0;54.550939;59.31857267161522;9.4445205;84.0;0.0;1983;11.25;900.0
INET_PL_146;Donges_Chazelles;['INET_PL_146'];['INET_N_422', 'INET_N_437'];[45.64714, 47.332];[0.367019, -2.069];['FR', 'FR'];0.0;46.48957;264.4029336042197;-0.8509905;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_1480;Donges_Paris0;['INET_PL_148'];['INET_N_464', 'INET_N_463'];[48.852, 48.844032];[2.371, 1.873865];['FR', 'FR'];0.0;48.848016;36.39889939137942;2.1224325;75.0;0.0;1983;19.05442835249041;1124.0505747126433
INET_PL_1481;Donges_Paris1;['INET_PL_148'];['INET_N_463', 'INET_N_456'];[48.844032, 48.492532];[1.873865, 1.261686];['FR', 'FR'];0.0;48.668282;59.58870517566292;1.5677755;75.0;0.0;1983;19.05442835249041;
INET_PL_1482;Donges_Paris2;['INET_PL_148'];['INET_N_456', 'INET_N_449'];[48.492532, 48.150232];[1.261686, 0.6];['FR', 'FR'];0.0;48.321382;62.00560323891444;0.9308430000000001;75.0;0.0;1983;19.05442835249041;
INET_PL_1483;Donges_Paris3;['INET_PL_148'];['INET_N_449', 'INET_N_444'];[48.150232, 47.902617];[0.6, -0.353136];['FR', 'FR'];0.0;48.026424500000005;76.06381124651077;0.12343199999999999;75.0;0.0;1983;19.05442835249041;450.48627450980393
INET_PL_1484;Donges_Paris4;['INET_PL_148'];['INET_N_444', 'INET_N_443'];[47.902617, 47.564751];[-0.353136, -1.626916];['FR', 'FR'];0.0;47.733684;102.43350276070197;-0.9900260000000001;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_1485;Donges_Paris5;['INET_PL_148'];['INET_N_443', 'INET_N_437'];[47.564751, 47.332];[-1.626916, -2.069];['FR', 'FR'];0.0;47.4483755;42.14275297299625;-1.847958;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_1550;Ellund_Alborg0;['INET_PL_155'];['INET_N_297', 'INET_N_290'];[57.036, 55.617559];[9.927, 9.3122919];['DK', 'DK'];0.0;56.3267795;162.2618731354144;9.619645949999999;75.0;0.0;1983;7.5210199004975085;450.48627450980393
INET_PL_1551;Ellund_Alborg1;['INET_PL_155'];['INET_N_290', 'INET_N_285'];[55.617559, 54.80609];[9.3122919, 9.29094];['DK', 'DK'];0.0;55.2118245;90.26973090928323;9.30161595;75.0;0.0;1983;7.5210199004975085;721.0089552238804
INET_PL_158;Epe_Legden;['INET_PL_158'];['INET_N_211', 'INET_N_219'];[52.047, 52.175948];[7.109, 7.006152];['DE', 'DE'];0.0;52.111474;15.971063636964258;7.057576;100.0;0.0;1983;18.21666666666667;1100.0
INET_PL_160;ERM;['INET_PL_160'];['INET_N_157', 'INET_N_148'];[49.485, 49.01378];[8.421, 8.404];['DE', 'DE'];0.0;49.24939;52.42825351117572;8.4125;75.0;0.0;1983;9.166666666666664;400.0
INET_PL_162;ERM_Extra;['INET_PL_162'];['INET_N_148', 'INET_N_147'];[49.01378, 48.953];[8.404, 8.24];['DE', 'DE'];0.0;48.98339;13.74861940908557;8.322;75.0;0.0;1983;11.25;
INET_PL_1640;EUGAL_10;['INET_PL_164'];['INET_N_278', 'INET_N_235'];[54.151055, 52.4483075];[13.655607, 13.9567212];['DE', 'DE'];0.0;53.29968125;190.45059904872093;13.8061641;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1641;EUGAL_11;['INET_PL_164'];['INET_N_235', 'INET_N_214'];[52.4483075, 52.07784];[13.9567212, 13.539383];['DE', 'DE'];0.0;52.263073750000004;50.05184857784196;13.7480521;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1642;EUGAL_12;['INET_PL_164'];['INET_N_214', 'INET_N_207'];[52.07784, 51.766];[13.539383, 13.685];['DE', 'DE'];0.0;51.92192;36.09564473618733;13.612191500000002;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1643;EUGAL_13;['INET_PL_164'];['INET_N_207', 'INET_N_174'];[51.766, 50.621];[13.685, 13.473];['DE', 'DE'];0.0;51.1935;128.2124977971044;13.579;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1644;EUGAL_14;['INET_PL_164'];['INET_N_174', 'INET_N_117'];[50.621, 50.5859];[13.473, 13.441];['DE', 'CZ'];0.0;50.60345;4.510642594110564;13.457;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1700;EUGAL_20;['INET_PL_170'];['INET_N_278', 'INET_N_235'];[54.151055, 52.4483075];[13.655607, 13.9567212];['DE', 'DE'];0.0;53.29968125;190.45059904872093;13.8061641;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1701;EUGAL_21;['INET_PL_170'];['INET_N_235', 'INET_N_214'];[52.4483075, 52.07784];[13.9567212, 13.539383];['DE', 'DE'];0.0;52.263073750000004;50.05184857784196;13.7480521;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_1702;EUGAL_22;['INET_PL_170'];['INET_N_214', 'INET_N_207'];[52.07784, 51.766];[13.539383, 13.685];['DE', 'DE'];0.0;51.92192;36.09564473618733;13.612191500000002;100.0;0.0;1983;28.666666666666664;1400.0
INET_PL_174;Europipe_II;['INET_PL_174'];['INET_N_274', 'INET_N_897'];[53.66, 59.2728];[7.404, 5.5197];['DE', 'NO'];0.0;56.46639999999999;634.8896587746649;6.46185;49.0;0.0;1983;17.067166666666665;1067.0
INET_PL_176;Flaibano_Bordano_1;['INET_PL_176'];['INET_N_774', 'INET_N_771'];[46.31489, 46.057566];[13.105341, 12.984152];['IT', 'IT'];0.0;46.186228;30.105088270228304;13.044746499999999;58.0;0.0;1983;11.7516;914.4
INET_PL_178;Flaibano_Bordano_2;['INET_PL_178'];['INET_N_774', 'INET_N_771'];[46.31489, 46.057566];[13.105341, 12.984152];['IT', 'IT'];0.0;46.186228;30.105088270228304;13.044746499999999;75.0;0.0;1983;22.3688;1219.2
INET_PL_180;Flaibano_Bordano_3;['INET_PL_180'];['INET_N_774', 'INET_N_771'];[46.31489, 46.057566];[13.105341, 12.984152];['IT', 'IT'];0.0;46.186228;30.105088270228304;13.044746499999999;70.0;0.0;1983;17.060199999999995;1066.8
INET_PL_182;Flaibano_Gonars_1;['INET_PL_182'];['INET_N_767', 'INET_N_771'];[45.897033, 46.057566];[13.236542, 12.984152];['IT', 'IT'];0.0;45.9772995;26.44715918732046;13.110347;70.0;0.0;1983;8.375;762.0
INET_PL_184;Flaibano_Gonars_2;['INET_PL_184'];['INET_N_767', 'INET_N_771'];[45.897033, 46.057566];[13.236542, 12.984152];['IT', 'IT'];0.0;45.9772995;26.44715918732046;13.110347;70.0;0.0;1983;6.258333333333333;660.4
INET_PL_1860;Fluxys_10;['INET_PL_186'];['INET_N_50', 'INET_N_48'];[51.323, 51.192];[3.213, 3.46];['BE', 'BE'];0.0;51.2575;22.537491858940857;3.3365;75.0;0.0;1983;19.05442835249041;1124.0505747126433
