id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
LKD_PD_0;Production (DE) (GUD) H-Gas-Summe Produktion;['LKD_803045'];['LKD_N_242'];53.02222338807455;10.106536731070346;DE;None;{'entsog_key': 'PRD-00167', 'is_H_gas': 1, 'max_production_M_m3_per_d': 2336.629416301612, 'operator_name': 'gasunie'};{'entsog_key': 0, 'is_H_gas': 0, 'max_production_M_m3_per_d': 0, 'operator_name': 0};{'entsog_key': 'raw', 'is_H_gas': 'raw', 'max_production_M_m3_per_d': 'raw', 'operator_name': 'raw'};{}
LKD_PD_1;Schneeren;['LKD_803049'];['LKD_N_246'];52.6006333110176;9.13045639990686;DE;None;{'entsog_key': 'PRD-00021', 'is_H_gas': 1, 'max_production_M_m3_per_d': 271.8317455312593, 'operator_name': 'gasunie'};{'entsog_key': 0, 'is_H_gas': 0, 'max_production_M_m3_per_d': 0, 'operator_name': 0};{'entsog_key': 'raw', 'is_H_gas': 'raw', 'max_production_M_m3_per_d': 'raw', 'operator_name': 'raw'};{}
LKD_PD_2;Aggregate Production H-Gas (Thyssengas);['LKD_805038'];['LKD_N_279'];51.35175016658574;6.882478412877103;DE;None;{'entsog_key': 'PRD-00202', 'is_H_gas': 1, 'max_production_M_m3_per_d': 1429.6013876884588, 'operator_name': 'Thyssengas GmbH'};{'entsog_key': 0, 'is_H_gas': 0, 'max_production_M_m3_per_d': 0, 'operator_name': 0};{'entsog_key': 'raw', 'is_H_gas': 'raw', 'max_production_M_m3_per_d': 'raw', 'operator_name': 'raw'};{}
LKD_PD_3;Aggregate Production L-Gas (Thyssengas);['LKD_805129'];['LKD_N_324'];51.099863971502906;6.89157023598651;DE;None;{'entsog_key': 'PRD-00203', 'is_H_gas': 1, 'max_production_M_m3_per_d': 0.0, 'operator_name': 'Thyssengas GmbH'};{'entsog_key': 0, 'is_H_gas': 0, 'max_production_M_m3_per_d': 0, 'operator_name': 0};{'entsog_key': 'raw', 'is_H_gas': 'raw', 'max_production_M_m3_per_d': 'raw', 'operator_name': 'raw'};{}
LKD_PD_4;Production (OGE) (DE);['LKD_803071'];['LKD_N_804'];53.472621227282595;7.275472329809927;DE;None;{'entsog_key': 'PRD-00200', 'is_H_gas': 1, 'max_production_M_m3_per_d': 1244.4948401351544, 'operator_name': 'OpenGridEurope'};{'entsog_key': 0, 'is_H_gas': 0, 'max_production_M_m3_per_d': 0, 'operator_name': 0};{'entsog_key': 'raw', 'is_H_gas': 'raw', 'max_production_M_m3_per_d': 'raw', 'operator_name': 'raw'};{}
LKD_PD_5;Nowega Zone Production;['LKD_8090710'];['LKD_N_816'];52.317115996629276;8.011673519010131;DE;None;{'entsog_key': 'PRD-00155', 'is_H_gas': 1, 'max_production_M_m3_per_d': 3647.381270669203, 'operator_name': 'OGE'};{'entsog_key': 0, 'is_H_gas': 0, 'max_production_M_m3_per_d': 0, 'operator_name': 0};{'entsog_key': 'raw', 'is_H_gas': 'raw', 'max_production_M_m3_per_d': 'raw', 'operator_name': 'raw'};{}
