id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_IP_0;Almeria;['INET_IP_0'];['INET_N_317'];36.7348;-2.3036;ES;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_1;Alveringem;['INET_IP_1'];['INET_N_479'];50.926317;2.315596;BE;;{'end_year': 2050, 'pipe_name': 'Alveringem-Maldegem pipeline', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_2;Arnoldstein;['INET_IP_2'];['INET_N_6'];46.5499903;13.7057619;AT;;{'end_year': 2050, 'pipe_name': 'medgaz', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_3;Backi Breg;['INET_IP_3'];['INET_N_983'];45.78;19.12;RS;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_4;Badajoz;['INET_IP_4'];['INET_N_334'];38.87665;-6.9714;ES;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_5;Balassagyarmat;['INET_IP_5'];['INET_N_1043'];48.2023;19.461;UA;;{'end_year': 2050, 'pipe_name': 'Slovak-Hungarian Gas Interconnector', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_6;Balgzand;['INET_IP_6'];['INET_N_876'];52.86;4.822;NL;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_7;Ballylumford;['INET_IP_7'];['INET_N_559'];54.84019;-5.788932;GB;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_8;Basel;['INET_IP_8'];['INET_N_441'];47.481;7.457;CH;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_9;Baumgarten;['INET_IP_9'];['INET_N_24'];48.316295;16.875328;AT;;{'end_year': 2050, 'pipe_name': 'WAG', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_10;Beregdaroc;['INET_IP_10'];['INET_N_636'];48.1985108;22.5320069;HU;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_11;Bibesti;['INET_IP_11'];['INET_N_962'];44.7815366;23.4907078;RO;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_12;Biriatou;['INET_IP_12'];['INET_N_394'];43.333204;-1.743022;FR;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_13;Bocholtz;['INET_IP_13'];['INET_N_821'];50.817365;6.021767;NL;;{'end_year': 2050, 'pipe_name': 'TENP', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_14;Brandov;['INET_IP_14'];['INET_N_119'];50.635;13.39;CZ;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_15;Brighthouse;['INET_IP_15'];['INET_N_558'];54.78735;-4.12912;GB;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
INET_IP_16;Budince;['INET_IP_16'];['INET_N_1056'];48.552002;22.121625;SK;;{'end_year': 2050, 'pipe_name': 'Vojany-U?horod pipeline', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_17;Burghausen;['INET_IP_17'];['INET_N_135'];48.17;12.826;DE;;{'end_year': 2050, 'pipe_name': 'MONACO', 'start_year': 1983};{'end_year': 20, 'pipe_name': 0, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': 'raw', 'start_year': 'make_Attrib(const)'};{}
INET_IP_18;Campo Maior;['INET_IP_18'];['INET_N_947'];38.982;-7.059;PT;;{'end_year': 2050, 'pipe_name': None, 'start_year': 1983};{'end_year': 20, 'pipe_name': None, 'start_year': 20};{'end_year': 'make_Attrib(const)', 'pipe_name': None, 'start_year': 'make_Attrib(const)'};{}
