id;name;source_id;node_id;lat;long;country_code;is_bothDirection;lat_mean;length_km;long_mean;max_pressure_bar;start_year;Capacity_GWh_h;diameter_mm
INET_PL_23_Seg_0_Seg_0;INET_PL_23_Seg_0_Seg_0;['INET_PL_23'];['INET_N_1469', 'INET_N_76'];[46.50553, 46.54999];[13.59281, 13.70576];['IT', 'AT'];0.0;46.52776;9.95835;13.64928;70.0;1983.0;8.054166666666667;
INET_PL_155_EE_1_Seg_0_Seg_0;INET_PL_155_EE_1_Seg_0_Seg_0;['INET_PL_155'];['INET_N_418', 'INET_N_429'];[55.61756, 54.80396];[9.31229, 9.28701];['DK', 'DE'];0.0;55.21076;90.51081;9.29958;70.0;1983.0;3.7916666666666665;
INET_PL_272_EE_0_Seg_0_Seg_0;INET_PL_272_EE_0_Seg_0_Seg_0;['INET_PL_272'];['INET_N_775', 'INET_N_1653'];[53.01781, 52.98499];[23.89641, 22.24139];['PL', 'PL'];0.0;53.00284;110.84076;23.06875;84.0;1999.0;37.46194824791666;1420.0
INET_PL_272_EE_1_Seg_0_Seg_0;INET_PL_272_EE_1_Seg_0_Seg_0;['INET_PL_272'];['INET_N_1653', 'INET_N_301'];[52.98499, 52.88148];[22.24139, 20.61979];['PL', 'PL'];0.0;52.93461;109.3229;21.43011;84.0;1999.0;37.46194824791666;1420.0
INET_PL_356_Seg_0_Seg_0;INET_PL_356_Seg_0_Seg_0;['INET_PL_356'];['INET_N_1469', 'INET_N_911'];[46.50553, 46.50373];[13.59281, 13.41605];['IT', 'IT'];0.0;46.50463;13.53405;13.50443;70.0;1983.0;32.860425829422105;1219.0
INET_PL_358_Seg_0_Seg_0;INET_PL_358_Seg_0_Seg_0;['INET_PL_358'];['INET_N_1469', 'INET_N_911'];[46.50553, 46.50373];[13.59281, 13.41605];['IT', 'IT'];0.0;46.50463;13.53405;13.50443;70.0;1983.0;26.088540949571076;1066.8
INET_PL_360_Seg_0_Seg_0;INET_PL_360_Seg_0_Seg_0;['INET_PL_360'];['INET_N_1469', 'INET_N_911'];[46.50553, 46.50373];[13.59281, 13.41605];['IT', 'IT'];0.0;46.50463;13.53405;13.50443;70.0;1983.0;32.860425829422105;1219.0
INET_PL_404_Seg_0_Seg_0;INET_PL_404_Seg_0_Seg_0;['INET_PL_404'];['INET_N_988', 'INET_N_957'];[38.02284, 38.27208];[15.01303, 15.58877];['IT', 'IT'];0.0;38.14758;57.48815;15.30074;75.0;1983.0;32.860425829422105;1219.0
INET_PL_427_Seg_0_Seg_0;INET_PL_427_Seg_0_Seg_0;['INET_PL_427'];['INET_N_911', 'INET_N_981'];[46.50373, 46.39854];[13.41605, 13.18667];['IT', 'IT'];0.0;46.45113;21.11623;13.30136;75.0;1983.0;32.860425829422105;1219.0
INET_PL_527_Seg_0_Seg_0;INET_PL_527_Seg_0_Seg_0;['INET_PL_527'];['INET_N_1248', 'SEQ_23_p'];[41.55, 42.21039];[13.66, 13.913];['IT', 'IT'];0.0;41.88023;76.38474;13.78615;70.0;1983.0;1.225667947857847;508.0
INET_PL_527_Seg_0_Seg_5;INET_PL_527_Seg_0_Seg_5;['INET_PL_527'];['SEQ_23_p', 'INET_N_1145'];[42.21039, 42.60635];[13.913, 14.06735];['IT', 'IT'];0.0;42.40838;45.8305;13.99007;70.0;1983.0;1.225667947857847;508.0
INET_PL_655_EE_1_Seg_0_Seg_0;INET_PL_655_EE_1_Seg_0_Seg_0;['INET_PL_655'];['INET_N_1266', 'INET_N_1469'];[46.67419, 46.50553];[14.75685, 13.59281];['AT', 'AT'];1.0;46.5906;90.93321;14.17438;70.0;1970.0;15.779425949074072;1050.0
INET_PL_658_EE_0_Seg_0_Seg_0;INET_PL_658_EE_0_Seg_0_Seg_0;['INET_PL_658'];['INET_N_1306', 'INET_N_952'];[40.96319, 40.97174];[26.38318, 26.30945];['TR', 'GR'];0.0;40.96746;6.26501;26.34631;70.0;2020.0;22.704211061226847;1219.0
INET_PL_658_EE_2_Seg_0_Seg_0;INET_PL_658_EE_2_Seg_0_Seg_0;['INET_PL_658'];['INET_N_1306', 'INET_N_28'];[40.96319, 40.93993];[26.38318, 25.9941];['GR', 'GR'];0.0;40.95161;32.78799;26.18863;70.0;2020.0;22.704211061226847;1219.0
INET_PL_658_EE_3_Seg_0_Seg_0;INET_PL_658_EE_3_Seg_0_Seg_0;['INET_PL_658'];['INET_N_28', 'INET_N_1486'];[40.93993, 40.6872];[25.9941, 22.885];['GR', 'GR'];0.0;40.88941;265.3606;24.41128;70.0;2020.0;22.704211061226847;1219.0
INET_PL_658_EE_5_Seg_0_Seg_0;INET_PL_658_EE_5_Seg_0_Seg_0;['INET_PL_658'];['INET_N_1486', 'INET_N_223'];[40.6872, 40.59359];[22.885, 17.86006];['GR', 'IT'];0.0;40.60604;459.03922;20.49021;70.0;2020.0;22.704211061226847;1219.0
INET_PL_693_Seg_0_Seg_0;INET_PL_693_Seg_0_Seg_0;['INET_PL_693'];['INET_N_1480', 'INET_N_519'];[43.55781, 42.36412];[11.64066, 12.42168];['IT', 'IT'];0.0;42.96135;147.20784;12.03338;75.0;1983.0;26.088540949571076;1066.8
INET_PL_718_EE_4_Seg_0_Seg_0;INET_PL_718_EE_4_Seg_0_Seg_0;['INET_PL_718'];['INET_N_694', 'INET_N_1561'];[48.6, 48.54841];[20.72, 22.12217];['SK', 'SK'];0.0;48.57527;103.35089;21.42127;70.0;1983.0;18.66705344655432;900.0
INET_PL_828_Seg_0_Seg_0;INET_PL_828_Seg_0_Seg_0;['INET_PL_828'];['INET_N_42', 'SEQ_88_p'];[52.73869, 52.70044];[-1.77561, -1.38011];['GB', 'GB'];0.0;52.71956;26.98381;-1.57786;70.0;1983.0;18.66705344655432;900.0
INET_PL_828_Seg_0_Seg_1;INET_PL_828_Seg_0_Seg_1;['INET_PL_828'];['SEQ_88_p', 'INET_N_1134'];[52.70044, 52.57784];[-1.38011, -0.19793];['GB', 'GB'];0.0;52.63979;80.9506;-0.78865;70.0;1983.0;18.66705344655432;900.0
INET_PL_908_EE_1_Seg_0_Seg_0;INET_PL_908_EE_1_Seg_0_Seg_0;['INET_PL_908'];['INET_N_426', 'INET_N_301'];[54.7701, 52.88148];[24.6474, 20.61979];['LT', 'PL'];0.0;53.75484;338.6497;22.54342;70.0;2022.0;2.610416666666666;
INET_PL_914_Seg_0_Seg_0;INET_PL_914_Seg_0_Seg_0;['INET_PL_914'];['INET_N_1430', 'INET_N_1561'];[49.625, 48.54841];[22.07623, 22.12217];['PL', 'SK'];1.0;49.08671;119.79567;22.09932;84.0;2020.0;5.335608796296296;1000.0
INET_PL_1031_Seg_0_Seg_0;INET_PL_1031_Seg_0_Seg_0;['INET_PL_1031'];['INET_N_1306', 'INET_N_774'];[40.96319, 41.12244];[26.38318, 25.40656];['GR', 'GR'];0.0;41.04333;83.82273;25.89517;70.0;1983.0;22.704211061226847;
INET_PL_1033_Seg_0_Seg_0;INET_PL_1033_Seg_0_Seg_0;['INET_PL_1033'];['INET_N_774', 'INET_N_1394'];[41.12244, 40.946];[25.40656, 24.409];['GR', 'GR'];0.0;41.03476;85.96744;24.90745;70.0;1983.0;3.451550925925926;
INET_PL_1045_EE_0_Seg_0_Seg_0;INET_PL_1045_EE_0_Seg_0_Seg_0;['INET_PL_1045'];['INET_N_774', 'INET_N_1414'];[41.12244, 42.435];[25.40656, 25.638];['GR', 'BG'];0.0;41.82501;149.80597;25.50483;70.0;1983.0;3.451550925925926;
INET_PL_1076_Seg_0_Seg_0;INET_PL_1076_Seg_0_Seg_0;['INET_PL_1076'];['INET_N_805', 'INET_N_1661'];[42.28688, 42.22425];[22.69393, 22.3986];['BG', 'MK'];0.0;42.25556;25.29195;22.54626;70.0;1983.0;0.8491666666666666;
INET_PL_1078_Seg_0_Seg_0;INET_PL_1078_Seg_0_Seg_0;['INET_PL_1078'];['INET_N_1432', 'INET_N_914'];[42.1825, 42.041];[27.00861, 27.018];['BG', 'TR'];0.0;42.11175;15.75808;27.01331;70.0;1983.0;25.825870652028314;
INET_PL_1132_EE_1_Seg_0_Seg_0;INET_PL_1132_EE_1_Seg_0_Seg_0;['INET_PL_1132'];['INET_N_1204', 'INET_N_1017'];[59.407, 59.37969];[26.36, 28.17908];['EE', 'EE'];0.0;59.39493;103.05918;27.26973;70.0;1983.0;2.9501851851851852;410.7540856031128
INET_PL_1148_EE_0_Seg_0_Seg_0;INET_PL_1148_EE_0_Seg_0_Seg_0;['INET_PL_1148'];['INET_N_1232', 'INET_N_1022'];[56.9904, 54.86044];[24.1788, 25.36725];['LV', 'LT'];0.0;56.00877;337.56123;25.76476;70.0;1983.0;2.7125;
INET_PL_1509_Seg_0_Seg_0;INET_PL_1509_Seg_0_Seg_0;['INET_PL_1509'];['INET_N_136', 'INET_N_1318'];[44.90662, 43.855];[20.26204, 18.407];['RS', 'BA'];0.0;44.383;188.21884;19.32966;70.0;1983.0;0.7491666666666666;
PLM_2086_Seg_0_Seg_0;PLM_2086_Seg_0_Seg_0;['EntsoG_Map_51081', 'INET_PL_756'];['N_735_M_LMGN', 'SEQ_159_p'];[45.15507, 45.27255];[9.73418, 9.69743];['IT', 'IT'];0.0;45.21381;13.38081;9.7158;58.0;1983.0;17.04749622167536;863.6
PLM_2086_Seg_0_Seg_1;PLM_2086_Seg_0_Seg_1;['EntsoG_Map_51081', 'INET_PL_756'];['SEQ_159_p', 'N_736_M_LMGN'];[45.27255, 45.43066];[9.69743, 9.64454];['IT', 'IT'];0.0;45.35161;18.06596;9.67098;58.0;1983.0;17.04749622167536;863.6
PLS_4775_Seg_0_Seg_0;PLS_4775_Seg_0_Seg_0;['EntsoG_Map_78498', 'INET_PL_756'];['N_735_M_LMGN', 'N_1167_S_LMGN'];[45.15507, 45.23716];[9.73418, 10.73044];['IT', 'IT'];0.0;45.14387;82.61966;10.23503;58.0;1983.0;17.04749622167536;863.6
ST_3818_Seg_0_Seg_0;ST_3818_Seg_0_Seg_0;['EntsoG_Map_977', 'INET_PL_756'];['SEQ_5193__L_LMGN', 'N_1167_S_LMGN'];[45.28105, 45.23716];[10.85366, 10.73044];['IT', 'IT'];0.0;45.25911;10.81235;10.79205;58.0;1983.0;17.04749622167536;863.6
PLL_521_Seg_0_Seg_0;PLL_521_Seg_0_Seg_0;['EntsoG_Map_34613', 'INET_PL_756'];['SEQ_5193__L_LMGN', 'N_160_L_LMGN'];[45.28105, 45.30611];[10.85366, 11.38435];['IT', 'IT'];0.0;45.28413;41.88599;11.1171;58.0;1983.0;17.04749622167536;863.6
ST_6876_Seg_0_Seg_0;ST_6876_Seg_0_Seg_0;['EntsoG_Map_48', 'INET_PL_28'];['N_281_NS_LMGN', 'N_304_NS_LMGN'];[53.55019, 53.5499];[2.2949, 2.29595];['XX', 'XX'];1.0;53.55004;0.07652;2.29542;135.0;2006.0;18.161041666666666;914.0
NSG_6780_Seg_0_Seg_0;NSG_6780_Seg_0_Seg_0;['EntsoG_Map_17733', 'INET_PL_28'];['N_271_NS_LMGN', 'N_281_NS_LMGN'];[53.3287, 53.55019];[2.55424, 2.2949];['XX', 'XX'];1.0;53.51028;65.2721;2.5537;135.0;2006.0;18.161041666666666;914.0
NSG_6810_Seg_0_Seg_0;NSG_6810_Seg_0_Seg_0;['EntsoG_Map_21431', 'INET_PL_28'];['N_53_NS_LMGN', 'N_271_NS_LMGN'];[53.27811, 53.3287];[3.15343, 2.55424];['XX', 'XX'];1.0;53.27832;44.37892;2.82387;135.0;2006.0;18.161041666666666;914.0
NSG_6627_Seg_0_Seg_0;NSG_6627_Seg_0_Seg_0;['EntsoG_Map_3725', 'INET_PL_28'];['N_52_NS_LMGN', 'N_53_NS_LMGN'];[52.95898, 53.27811];[3.2237, 3.15343];['XX', 'XX'];1.0;53.11855;35.80539;3.18861;135.0;2006.0;18.161041666666666;914.0
NSG_6648_Seg_0_Seg_0;NSG_6648_Seg_0_Seg_0;['EntsoG_Map_4279', 'INET_PL_28'];['N_52_NS_LMGN', 'N_39_NS_LMGN'];[52.95898, 53.0176];[3.2237, 3.58053];['XX', 'XX'];1.0;52.98829;24.76629;3.40212;135.0;2006.0;18.161041666666666;914.0
NSG_6828_Seg_0_Seg_0;NSG_6828_Seg_0_Seg_0;['EntsoG_Map_22568', 'INET_PL_28'];['N_39_NS_LMGN', 'N_152_NS_LMGN'];[53.0176, 52.91369];[3.58053, 3.88785];['XX', 'XX'];1.0;52.96564;23.61062;3.73419;135.0;2006.0;18.161041666666666;914.0
NSG_6732_Seg_0_Seg_0;NSG_6732_Seg_0_Seg_0;['EntsoG_Map_10585', 'INET_PL_28'];['N_205_NS_LMGN', 'N_152_NS_LMGN'];[53.00735, 52.91369];[4.09315, 3.88785];['XX', 'XX'];1.0;52.96052;17.25509;3.9905;135.0;2006.0;18.161041666666666;914.0
NSG_6733_Seg_0_Seg_0;NSG_6733_Seg_0_Seg_0;['EntsoG_Map_10591', 'INET_PL_28'];['N_202_NS_LMGN', 'N_205_NS_LMGN'];[52.85864, 53.00735];[4.39426, 4.09315];['XX', 'XX'];1.0;52.91646;26.24641;4.26822;135.0;2006.0;18.161041666666666;914.0
NSG_6823_Seg_0_Seg_0;NSG_6823_Seg_0_Seg_0;['EntsoG_Map_22354', 'INET_PL_28'];['N_299_NS_LMGN', 'N_202_NS_LMGN'];[52.91976, 52.85864];[4.5155, 4.39426];['XX', 'XX'];1.0;52.8892;10.60292;4.45488;135.0;2006.0;18.161041666666666;914.0
NSG_6824_Seg_0_Seg_0;NSG_6824_Seg_0_Seg_0;['EntsoG_Map_22363', 'INET_PL_28'];['N_320_NS_LMGN', 'N_299_NS_LMGN'];[52.85142, 52.91976];[4.84876, 4.5155];['NL', 'XX'];1.0;52.88559;23.62377;4.68213;135.0;2006.0;18.161041666666666;914.0
PLM_2458_Seg_0_Seg_0;PLM_2458_Seg_0_Seg_0;['EntsoG_Map_72607', 'INET_PL_448'];['SEQ_186_p', 'N_772_M_LMGN'];[40.73576, 41.00578];[0.59941, 0.70725];['ES', 'ES'];0.0;40.85947;32.63329;0.66712;70.0;1983.0;9.450837530389016;692.8629787234044
PLM_2458_Seg_0_Seg_2;PLM_2458_Seg_0_Seg_2;['EntsoG_Map_72607', 'INET_PL_448'];['N_806_M_LMGN', 'SEQ_186_p'];[40.51386, 40.73576];[0.27069, 0.59941];['ES', 'ES'];0.0;40.6368;39.47805;0.4229;70.0;1983.0;9.450837530389016;692.8629787234044
PLM_2219_Seg_0_Seg_0;PLM_2219_Seg_0_Seg_0;['EntsoG_Map_58486', 'INET_PL_448'];['N_645_M_LMGN', 'N_806_M_LMGN'];[40.3983, 40.51386];[0.16642, 0.27069];['ES', 'ES'];0.0;40.45608;15.59157;0.21856;70.0;1983.0;9.450837530389016;692.8629787234044
PLM_1927_Seg_0_Seg_0;PLM_1927_Seg_0_Seg_0;['EntsoG_Map_41331', 'INET_PL_448'];['SEQ_6985__M_LMGN', 'N_645_M_LMGN'];[39.94841, 40.3983];[-0.04987, 0.16642];['ES', 'ES'];0.0;40.13726;63.33664;-0.00877;70.0;1983.0;9.450837530389016;692.8629787234044
PLM_1928_Seg_0_Seg_0;PLM_1928_Seg_0_Seg_0;['EntsoG_Map_41331', 'INET_PL_448'];['SEQ_6985__M_LMGN', 'SEQ_6989__M_LMGN'];[39.94841, 39.77311];[-0.04987, -0.21312];['ES', 'ES'];0.0;39.85918;24.02779;-0.13705;70.0;1983.0;9.450837530389016;410.7540856031128
PLM_1929_Seg_0_Seg_0;PLM_1929_Seg_0_Seg_0;['EntsoG_Map_41331', 'INET_PL_448'];['SEQ_6989__M_LMGN', 'SEQ_194_p'];[39.77311, 39.59871];[-0.21312, -0.41375];['ES', 'ES'];0.0;39.69044;25.90834;-0.30858;70.0;1983.0;9.450837530389016;410.7540856031128
PLM_1929_Seg_0_Seg_1;PLM_1929_Seg_0_Seg_1;['EntsoG_Map_41331', 'INET_PL_448'];['SEQ_194_p', 'SEQ_6997__M_LMGN'];[39.59871, 39.47549];[-0.41375, -0.56114];['ES', 'ES'];0.0;39.54062;18.84261;-0.49042;70.0;1983.0;9.450837530389016;410.7540856031128
PLM_1930_Seg_0_Seg_0;PLM_1930_Seg_0_Seg_0;['EntsoG_Map_41331', 'INET_PL_448'];['SEQ_6997__M_LMGN', 'SEQ_7001__M_LMGN'];[39.47549, 39.24806];[-0.56114, -0.57067];['ES', 'ES'];0.0;39.36628;25.48145;-0.5714;70.0;1983.0;26.088540949571076;410.7540856031128
PLM_1931_Seg_0_Seg_0;PLM_1931_Seg_0_Seg_0;['EntsoG_Map_41331', 'INET_PL_448'];['SEQ_7001__M_LMGN', 'N_537_M_LMGN'];[39.24806, 38.92355];[-0.57067, -0.60448];['ES', 'ES'];0.0;39.09414;37.13654;-0.60511;70.0;1983.0;26.088540949571076;410.7540856031128
PLS_4876_Seg_0_Seg_0;PLS_4876_Seg_0_Seg_0;['EntsoG_Map_90267', 'INET_PL_196'];['N_1287_S_LMGN', 'SEQ_9431__S_LMGN'];[50.91334, 50.93595];[4.68147, 4.61377];['BE', 'BE'];0.0;50.92464;5.37172;4.64762;70.0;1983.0;25.825870652028314;
PLL_820_Seg_0_Seg_0;PLL_820_Seg_0_Seg_0;['EntsoG_Map_85470', 'INET_PL_196'];['N_1287_S_LMGN', 'SEQ_7923__L_LMGN'];[50.91334, 50.99054];[4.68147, 4.35554];['BE', 'BE'];0.0;50.95194;24.39938;4.5185;70.0;1983.0;25.825870652028314;
PLL_821_Seg_0_Seg_0;PLL_821_Seg_0_Seg_0;['EntsoG_Map_85470', 'INET_PL_196'];['SEQ_7923__L_LMGN', 'SEQ_7927__L_LMGN'];[50.99054, 51.09556];[4.35554, 3.96889];['BE', 'BE'];0.0;51.02588;31.37513;4.16133;70.0;1983.0;11.291666666666666;
PLS_5683_Seg_0_Seg_0;PLS_5683_Seg_0_Seg_0;['EntsoG_Map_158531', 'INET_PL_196'];['SEQ_7927__L_LMGN', 'N_1289_S_LMGN'];[51.09556, 51.1136];[3.96889, 3.79438];['BE', 'BE'];0.0;51.10831;12.59764;3.88205;70.0;1983.0;11.291666666666666;
ST_3605_Seg_0_Seg_0;ST_3605_Seg_0_Seg_0;['EntsoG_Map_750', 'INET_PL_196'];['SEQ_7813__M_LMGN', 'N_1289_S_LMGN'];[51.21043, 51.1136];[3.86892, 3.79438];['NL', 'BE'];0.0;51.16202;11.95976;3.83165;70.0;1983.0;16.958333333333332;
PLM_2494_Seg_0_Seg_0;PLM_2494_Seg_0_Seg_0;['EntsoG_Map_75990', 'INET_PL_1437'];['SEQ_10865__M_LMGN', 'SEQ_10867__M_LMGN'];[53.29076, 53.2798];[6.47664, 6.29483];['NL', 'NL'];0.0;53.28528;12.15106;6.38574;70.0;1983.0;25.825870652028314;
PLM_2493_Seg_0_Seg_0;PLM_2493_Seg_0_Seg_0;['EntsoG_Map_75990', 'INET_PL_1437'];['SEQ_10861__M_LMGN', 'SEQ_10865__M_LMGN'];[53.19604, 53.29076];[6.77952, 6.47664];['NL', 'NL'];0.0;53.24795;23.59314;6.6467;70.0;1983.0;14.530693773148144;
PLM_2492_Seg_0_Seg_0;PLM_2492_Seg_0_Seg_0;['EntsoG_Map_75990', 'INET_PL_1437'];['N_717_M_LMGN', 'SEQ_10861__M_LMGN'];[53.18263, 53.19604];[6.89743, 6.77952];['NL', 'NL'];0.0;53.18934;7.99852;6.83848;70.0;1983.0;14.530693773148144;
PLM_2061_Seg_0_Seg_0;PLM_2061_Seg_0_Seg_0;['EntsoG_Map_48946', 'INET_PL_1437'];['SEQ_7989__M_LMGN', 'N_717_M_LMGN'];[53.21049, 53.18263];[7.18816, 6.89743];['NL', 'NL'];0.0;53.20549;20.54224;7.03929;70.0;1983.0;37.618632347749994;
ST_1056_Seg_0_Seg_0;ST_1056_Seg_0_Seg_0;['EntsoG_Map_168', 'INET_PL_340'];['SEQ_7931__L_LMGN', 'SEQ_6521__M_LMGN'];[50.72976, 50.75011];[5.84259, 5.75499];['BE', 'BE'];0.0;50.73994;6.56856;5.79879;70.0;1983.0;5.763987643947235;610.0
PLL_824_Seg_0_Seg_0;PLL_824_Seg_0_Seg_0;['EntsoG_Map_85484', 'INET_PL_340'];['SEQ_7931__L_LMGN', 'SEQ_7933__L_LMGN'];[50.72976, 50.75582];[5.84259, 5.65415];['BE', 'BE'];0.0;50.74279;13.57668;5.74837;70.0;1983.0;5.763987643947235;610.0
PLL_825_Seg_0_Seg_0;PLL_825_Seg_0_Seg_0;['EntsoG_Map_85484', 'INET_PL_340'];['SEQ_7933__L_LMGN', 'N_269_L_LMGN'];[50.75582, 50.73176];[5.65415, 5.26479];['BE', 'BE'];0.0;50.73226;28.73728;5.47055;70.0;1983.0;5.763987643947235;610.0
PLL_753_Seg_0_Seg_0;PLL_753_Seg_0_Seg_0;['EntsoG_Map_72237', 'INET_PL_340'];['N_269_L_LMGN', 'SEQ_7397__L_LMGN'];[50.73176, 50.58529];[5.26479, 5.12648];['BE', 'BE'];0.0;50.65852;18.98784;5.19563;70.0;1983.0;5.763987643947235;610.0
PLL_754_Seg_0_Seg_0;PLL_754_Seg_0_Seg_0;['EntsoG_Map_72237', 'INET_PL_340'];['SEQ_7397__L_LMGN', 'SEQ_7409__L_LMGN'];[50.58529, 50.50767];[5.12648, 4.71399];['BE', 'BE'];0.0;50.56788;30.72151;5.01112;70.0;1983.0;5.763987643947235;610.0
PLL_755_Seg_0_Seg_0;PLL_755_Seg_0_Seg_0;['EntsoG_Map_72237', 'INET_PL_340'];['SEQ_7409__L_LMGN', 'N_255_L_LMGN'];[50.50767, 50.60753];[4.71399, 4.26702];['BE', 'BE'];0.0;50.54938;33.81892;4.49394;70.0;1983.0;5.763987643947235;610.0
PLL_687_Seg_0_Seg_0;PLL_687_Seg_0_Seg_0;['EntsoG_Map_60087', 'INET_PL_340'];['N_255_L_LMGN', 'N_249_L_LMGN'];[50.60753, 50.53373];[4.26702, 4.04382];['BE', 'BE'];0.0;50.57063;17.77673;4.15542;70.0;1983.0;5.763987643947235;610.0
PLL_773_Seg_0_Seg_0;PLL_773_Seg_0_Seg_0;['EntsoG_Map_74553', 'INET_PL_340'];['N_239_L_LMGN', 'N_249_L_LMGN'];[50.34567, 50.53373];[3.81163, 4.04382];['FR', 'BE'];0.0;50.43522;26.7311;3.92967;70.0;1983.0;5.763987643947235;610.0
PLL_751_Seg_0_Seg_0;PLL_751_Seg_0_Seg_0;['EntsoG_Map_72037', 'INET_PL_896'];['N_190_L_LMGN', 'SEQ_221_p'];[52.73175, 52.88807];[0.1489, -0.11588];['GB', 'GB'];0.0;52.82166;25.27117;0.01175;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_751_Seg_0_Seg_1;PLL_751_Seg_0_Seg_1;['EntsoG_Map_72037', 'INET_PL_896'];['SEQ_221_p', 'N_267_L_LMGN'];[52.88807, 53.13061];[-0.11588, -0.29497];['GB', 'GB'];0.0;52.99679;29.81441;-0.2071;70.0;1983.0;25.825870652028314;1060.8964118564743
PLL_829_Seg_0_Seg_0;PLL_829_Seg_0_Seg_0;['EntsoG_Map_85560', 'INET_PL_896'];['SEQ_7947__L_LMGN', 'N_267_L_LMGN'];[53.22971, 53.13061];[-0.25862, -0.29497];['GB', 'GB'];0.0;53.18016;11.28606;-0.2768;70.0;1983.0;25.341052999626946;1050.0
ST_986_Seg_0_Seg_0;ST_986_Seg_0_Seg_0;['EntsoG_Map_82', 'INET_PL_896'];['N_270_L_LMGN', 'SEQ_7947__L_LMGN'];[53.37222, 53.22971];[0.2834, -0.25862];['XX', 'GB'];0.0;53.30183;40.49684;0.01789;70.0;1983.0;11.993053893481687;750.0
ST_3290_Seg_0_Seg_0;ST_3290_Seg_0_Seg_0;['EntsoG_Map_406', 'INET_PL_1525'];['SEQ_10633__M_LMGN', 'SEQ_3579__S_LMGN'];[45.93941, 45.94009];[13.65387, 13.65607];['SI', 'SI'];0.0;45.93975;0.1861;13.65497;70.0;1983.0;26.088540949571076;410.7540856031128
PLM_2452_Seg_0_Seg_0;PLM_2452_Seg_0_Seg_0;['EntsoG_Map_71927', 'INET_PL_1525'];['SEQ_227_p', 'SEQ_10633__M_LMGN'];[45.88023, 45.93941];[13.90062, 13.65387];['SI', 'SI'];0.0;45.9076;20.29338;13.77368;70.0;1983.0;26.088540949571076;410.7540856031128
PLM_2452_Seg_0_Seg_1;PLM_2452_Seg_0_Seg_1;['EntsoG_Map_71927', 'INET_PL_1525'];['SEQ_10643__M_LMGN', 'SEQ_227_p'];[45.98303, 45.88023];[14.32112, 13.90062];['SI', 'SI'];0.0;45.90986;36.34057;14.10889;70.0;1983.0;15.779425949074072;
PLM_2453_Seg_0_Seg_0;PLM_2453_Seg_0_Seg_0;['EntsoG_Map_71927', 'INET_PL_1525'];['SEQ_10647__M_LMGN', 'SEQ_10643__M_LMGN'];[46.12777, 45.98303];[14.56291, 14.32112];['SI', 'SI'];0.0;46.05177;24.64901;14.43662;70.0;1983.0;15.779425949074072;
PLM_2454_Seg_0_Seg_0;PLM_2454_Seg_0_Seg_0;['EntsoG_Map_71927', 'INET_PL_1525'];['N_910_M_LMGN', 'SEQ_10647__M_LMGN'];[46.28258, 46.12777];[15.19982, 14.56291];['SI', 'SI'];0.0;46.20336;52.32453;14.86531;70.0;1983.0;15.779425949074072;
PLL_83_Seg_0_Seg_0;PLL_83_Seg_0_Seg_0;['EntsoG_Map_3756', 'INET_PL_1525'];['SEQ_929__L_LMGN', 'N_910_M_LMGN'];[46.26356, 46.28258];[15.39373, 15.19982];['SI', 'SI'];0.0;46.27307;15.05803;15.29678;70.0;1983.0;15.779425949074072;
PLL_82_Seg_0_Seg_0;PLL_82_Seg_0_Seg_0;['EntsoG_Map_3756', 'INET_PL_1525'];['SEQ_923__L_LMGN', 'SEQ_929__L_LMGN'];[46.39678, 46.26356];[15.80595, 15.39373];['SI', 'SI'];0.0;46.28999;44.19976;15.61805;70.0;1983.0;4.6875;
PLL_837_Seg_0_Seg_0;PLL_837_Seg_0_Seg_0;['EntsoG_Map_87014', 'INET_PL_123'];['N_42_L_LMGN', 'N_288_L_LMGN'];[38.88982, 39.37572];[-1.71669, -3.28666];['ES', 'ES'];0.0;39.13696;148.53856;-2.38507;70.0;1983.0;25.825870652028314;1060.8964118564743
PLM_1292_Seg_0_Seg_0;PLM_1292_Seg_0_Seg_0;['EntsoG_Map_5204', 'INET_PL_123'];['N_288_L_LMGN', 'SEQ_1609__M_LMGN'];[39.37572, 38.28363];[-3.28666, -3.52772];['ES', 'ES'];0.0;38.80899;132.44882;-3.35845;70.0;1983.0;25.825870652028314;
PLM_1293_Seg_0_Seg_0;PLM_1293_Seg_0_Seg_0;['EntsoG_Map_5204', 'INET_PL_123'];['SEQ_1609__M_LMGN', 'N_155_M_LMGN'];[38.28363, 37.91848];[-3.52772, -4.56934];['ES', 'ES'];0.0;38.05726;104.12836;-4.01725;70.0;1983.0;12.526973857727498;
PLS_5538_Seg_0_Seg_0;PLS_5538_Seg_0_Seg_0;['EntsoG_Map_145932', 'INET_PL_340'];['N_1631_S_LMGN', 'N_1632_S_LMGN'];[49.56615, 49.614];[2.71124, 2.88056];['FR', 'FR'];0.0;49.59397;13.55642;2.79501;70.0;1983.0;5.763987643947235;610.0
PLS_6187_Seg_0_Seg_0;PLS_6187_Seg_0_Seg_0;['EntsoG_Map_236308', 'INET_PL_340'];['N_2193_S_LMGN', 'N_1632_S_LMGN'];[49.77426, 49.614];[3.27448, 2.88056];['FR', 'FR'];0.0;49.69716;34.3268;3.05546;70.0;1983.0;5.763987643947235;610.0
