id;name;source_id;node_id;lat;long;country_code;is_bothDirection;Capacity_GWh_h;diameter_mm
INET_PL_250;ArtereDeLAdour0;['INET_PL_25'];['INET_N_367', 'INET_N_394'];[43.3122, 43.333204];[-1.986, -1.743022];['ES', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_251;ArtereDeLAdour1;['INET_PL_25'];['INET_N_394', 'INET_N_402'];[43.333204, 43.493];[-1.743022, -1.462];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_28;BBL;['INET_PL_28'];['INET_N_516', 'INET_N_876'];[52.8506, 52.86];[1.466, 4.822];['GB', 'NL'];1.0;18.161041666666666;914.0
INET_PL_30;Benevento_Biccari;['INET_PL_30'];['INET_N_692', 'INET_N_689'];[41.396964, 41.128905];[15.195382, 14.781876];['IT', 'IT'];0.0;4.610165828170784;609.0
INET_PL_32;Bernalda_Grumento;['INET_PL_32'];['INET_N_679', 'INET_N_681'];[40.316324, 40.412126];[15.90466, 16.688712];['IT', 'IT'];0.0;22.203637105045388;1066.8
INET_PL_34;Berneau_Eynatten;['INET_PL_34'];['INET_N_42', 'INET_N_41'];[50.753777, 50.7];[5.739351, 6.09];['BE', 'BE'];0.0;5.508333333333333;983.095425910074
INET_PL_36;Berneau_Gravenvoeren;['INET_PL_36'];['INET_N_42', 'INET_N_43'];[50.753777, 50.7587829];[5.739351, 5.7611628];['BE', 'BE'];0.0;16.491666666666667;983.095425910074
INET_PL_38;Beziers_Barbaira;['INET_PL_38'];['INET_N_395', 'INET_N_393'];[43.34632, 43.1756];[3.231472, 2.513];['FR', 'FR'];0.0;14.847144754413254;904.0325746041776
INET_PL_40;BGTP;['INET_PL_40'];['INET_N_555', 'INET_N_559'];[54.589, 54.84019];[-5.911, -5.788932];['GB', 'GB'];0.0;4.360636054784155;600.0
INET_PL_42;Biccari_Candela;['INET_PL_42'];['INET_N_690', 'INET_N_692'];[41.136273, 41.396964];[15.514454, 15.195382];['IT', 'IT'];0.0;30.18186509367594;1219.0
INET_PL_44;Bordano_MoggioUdinesse_1;['INET_PL_44'];['INET_N_775', 'INET_N_774'];[46.398538, 46.31489];[13.186671, 13.105341];['IT', 'IT'];0.0;47.86666666666667;1219.2
INET_PL_46;Bordano_MoggioUdinesse_2;['INET_PL_46'];['INET_N_775', 'INET_N_774'];[46.398538, 46.31489];[13.186671, 13.105341];['IT', 'IT'];0.0;47.86666666666667;1066.8
INET_PL_48;Bosentino_Trento_1;['INET_PL_48'];['INET_N_772', 'INET_N_770'];[46.074613, 46.001982];[11.129449, 11.224358];['IT', 'IT'];0.0;13.208152297798332;406.4
INET_PL_50;Bosentino_Trento_2;['INET_PL_50'];['INET_N_772', 'INET_N_770'];[46.074613, 46.001982];[11.129449, 11.224358];['IT', 'IT'];0.0;13.208152297798332;254.0
INET_PL_520;Voisines_Lyon0;['INET_PL_52'];['INET_N_423', 'INET_N_427'];[45.754, 46.336132];[4.842, 5.212561];['FR', 'FR'];0.0;23.754004307558663;1098.028952917546
INET_PL_521;Voisines_Lyon1;['INET_PL_52'];['INET_N_427', 'INET_N_433'];[46.336132, 46.958];[5.212561, 5.028608];['FR', 'FR'];0.0;25.772898207730197;1137.410878661088
INET_PL_522;Voisines_Lyon2;['INET_PL_52'];['INET_N_433', 'INET_N_446'];[46.958, 47.95245];[5.028608, 5.14];['FR', 'FR'];0.0;7.881312119178618;716.6049586776859
INET_PL_560;Morelmaison_Paris0;['INET_PL_56'];['INET_N_464', 'INET_N_458'];[48.852, 48.6539418];[2.371, 2.6357442];['FR', 'FR'];0.0;4.360636054784155;600.0
INET_PL_561;Morelmaison_Paris1;['INET_PL_56'];['INET_N_458', 'INET_N_452'];[48.6539418, 48.310884];[2.6357442, 3.829932];['FR', 'FR'];0.0;4.360636054784155;600.0
INET_PL_562;Morelmaison_Paris2;['INET_PL_56'];['INET_N_452', 'INET_N_446'];[48.310884, 47.95245];[3.829932, 5.14];['FR', 'FR'];0.0;4.360636054784155;600.0
INET_PL_563;Morelmaison_Paris3;['INET_PL_56'];['INET_N_446', 'INET_N_455'];[47.95245, 48.43];[5.14, 5.819];['FR', 'FR'];0.0;4.360636054784155;600.0
INET_PL_61;Brest_Donges;['INET_PL_61'];['INET_N_437', 'INET_N_454'];[47.332, 48.402];[-2.069, -4.48];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_63;Podisor-Giurgiu;['INET_PL_63'];['INET_N_957', 'INET_N_955'];[44.3876, 43.9046];[25.716, 25.9625];['RO', 'RO'];0.0;0.32916666666666666;983.095425910074
INET_PL_650;BRUA0;['INET_PL_65'];['INET_N_957', 'INET_N_962'];[44.3876, 44.7815366];[25.716, 23.4907078];['RO', 'RO'];0.0;4.994887268518518;813.0
INET_PL_651;BRUA1;['INET_PL_65'];['INET_N_962', 'INET_N_965'];[44.7815366, 45.4591308];[23.4907078, 22.186488];['RO', 'RO'];0.0;4.994887268518518;813.0
INET_PL_652;BRUA2;['INET_PL_65'];['INET_N_965', 'INET_N_966'];[45.4591308, 45.801978];[22.186488, 21.50833];['RO', 'RO'];0.0;4.994887268518518;813.0
INET_PL_69;BRUA_Extra_1;['INET_PL_69'];['INET_N_967', 'INET_N_966'];[46.1817, 45.801978];[21.31056, 21.50833];['RO', 'RO'];0.0;18.268730224978743;983.095425910074
